"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강남구","역삼2-226-00","37.4981","127.0392","1","2022-12-01"
"강남구","역삼2-227-00","37.4977","127.0487","1","2022-12-01"
"강남구","역삼2-227-01","37.4977","127.0487","1","2022-12-01"
"강남구","역삼2-227-02","37.4977","127.0487","1","2022-12-01"
"강남구","역삼2-227-03","37.4977","127.0487","1","2022-12-01"
"강남구","역삼2-227-04","37.4977","127.0487","1","2022-12-01"
"강남구","역삼2-228-00","37.4980","127.0417","1","2022-12-01"
"강남구","역삼2-228-01","37.4980","127.0417","1","2022-12-01"
"강남구","역삼2-228-02","37.4980","127.0417","1","2022-12-01"
"강남구","역삼2-228-03","37.4980","127.0417","1","2022-12-01"
"강남구","역삼2-228-04","37.4980","127.0417","1","2022-12-01"
"강남구","역삼2-229-00","37.4975","127.0445","1","2022-12-01"
"강남구","역삼2-229-01","37.4975","127.0445","1","2022-12-01"
"강남구","역삼2-229-02","37.4975","127.0445","1","2022-12-01"
"강남구","역삼2-229-03","37.4975","127.0445","1","2022-12-01"
"강남구","역삼2-230-00","37.4940","127.0434","1","2022-12-01"
"강남구","역삼2-230-01","37.4940","127.0434","1","2022-12-01"
"강남구","역삼2-230-02","37.4940","127.0434","1","2022-12-01"
"강남구","역삼2-230-03","37.4940","127.0434","1","2022-12-01"
"강남구","역삼2-230-04","37.4940","127.0434","1","2022-12-01"
"강남구","역삼2-231-00","37.4947","127.0448","1","2022-12-01"
"강남구","역삼2-231-01","37.4947","127.0448","1","2022-12-01"
"강남구","역삼2-231-02","37.4947","127.0448","1","2022-12-01"
"강남구","역삼2-231-03","37.4947","127.0448","1","2022-12-01"
"강남구","역삼2-232-00","37.4956","127.0479","1","2022-12-01"
"강남구","역삼2-232-01","37.4956","127.0479","1","2022-12-01"
"강남구","역삼2-232-02","37.4956","127.0479","1","2022-12-01"
"강남구","역삼2-232-03","37.4956","127.0479","1","2022-12-01"
"강남구","역삼2-233-00","37.5020","127.0469","1","2022-12-01"
"강남구","역삼2-234-00","37.4956","127.0438","1","2022-12-01"
"강남구","역삼2-234-01","37.4956","127.0438","1","2022-12-01"
"강남구","역삼2-234-02","37.4956","127.0438","1","2022-12-01"
"강남구","역삼2-234-03","37.4956","127.0438","1","2022-12-01"
"강남구","역삼2-234-04","37.4956","127.0438","1","2022-12-01"
"강남구","역삼2-235-00","37.4958","127.0427","1","2022-12-01"
"강남구","역삼2-235-01","37.4958","127.0427","1","2022-12-01"
"강남구","역삼2-235-02","37.4958","127.0427","1","2022-12-01"
"강남구","역삼2-235-03","37.4958","127.0427","1","2022-12-01"
"강남구","역삼2-235-04","37.4958","127.0427","1","2022-12-01"
"강남구","역삼2-236-00","37.4962","127.0512","1","2022-12-01"
"강남구","역삼2-236-01","37.4962","127.0512","1","2022-12-01"
"강남구","역삼2-236-02","37.4962","127.0512","1","2022-12-01"
"강남구","역삼2-236-03","37.4962","127.0512","1","2022-12-01"
"강남구","역삼2-237-00","37.5006","127.0506","1","2022-12-01"
"강남구","역삼2-237-01","37.5006","127.0506","1","2022-12-01"
"강남구","역삼2-237-02","37.5006","127.0506","1","2022-12-01"
"강남구","역삼2-238-00","37.4987","127.0412","1","2022-12-01"
"강남구","역삼2-238-01","37.4987","127.0412","1","2022-12-01"
"강남구","역삼2-238-02","37.4987","127.0412","1","2022-12-01"
"강남구","역삼2-238-03","37.4987","127.0412","1","2022-12-01"
"강남구","역삼2-238-04","37.4987","127.0412","1","2022-12-01"
"강남구","역삼2-239-00","37.4965","127.0476","1","2022-12-01"
"강남구","역삼2-239-01","37.4965","127.0476","1","2022-12-01"
"강남구","역삼2-239-02","37.4965","127.0476","1","2022-12-01"
"강남구","역삼2-240-00","37.4941","127.0443","1","2022-12-01"
"강남구","역삼2-240-01","37.4941","127.0443","1","2022-12-01"
"강남구","역삼2-240-02","37.4941","127.0443","1","2022-12-01"
"강남구","역삼2-241-00","37.5022","127.0448","1","2022-12-01"
"강남구","역삼2-241-01","37.5022","127.0448","1","2022-12-01"
"강남구","역삼2-241-02","37.5022","127.0448","1","2022-12-01"
"강남구","역삼2-241-03","37.5022","127.0448","1","2022-12-01"
"강남구","역삼2-241-04","37.5022","127.0448","1","2022-12-01"
"강남구","역삼2-242-00","37.5026","127.0488","1","2022-12-01"
"강남구","역삼2-242-01","37.5026","127.0488","1","2022-12-01"
"강남구","역삼2-242-02","37.5026","127.0488","1","2022-12-01"
"강남구","역삼2-242-03","37.5026","127.0488","1","2022-12-01"
"강남구","역삼2-243-00","37.4948","127.0413","1","2022-12-01"
"강남구","역삼2-243-01","37.4948","127.0413","1","2022-12-01"
"강남구","역삼2-243-02","37.4948","127.0413","1","2022-12-01"
"강남구","역삼2-243-03","37.4948","127.0413","1","2022-12-01"
"강남구","역삼2-243-04","37.4948","127.0413","1","2022-12-01"
"강남구","역삼2-244-00","37.4969","127.0429","1","2022-12-01"
"강남구","역삼2-244-01","37.4969","127.0429","1","2022-12-01"
"강남구","역삼2-244-02","37.4969","127.0429","1","2022-12-01"
"강남구","역삼2-244-03","37.4969","127.0429","1","2022-12-01"
"강남구","역삼2-245-00","37.4985","127.0408","1","2022-12-01"
"강남구","역삼2-246-00","37.4961","127.0413","1","2022-12-01"
"강남구","역삼2-247-00","37.4996","127.0408","1","2022-12-01"
"강남구","역삼2-247-01","37.4996","127.0408","1","2022-12-01"
"강남구","역삼2-247-02","37.4996","127.0408","1","2022-12-01"
"강남구","역삼2-247-03","37.4996","127.0408","1","2022-12-01"
"강남구","역삼2-247-04","37.4996","127.0408","1","2022-12-01"
"강남구","역삼2-248-00","37.4993","127.0414","1","2022-12-01"
"강남구","역삼2-248-01","37.4993","127.0414","1","2022-12-01"
"강남구","역삼2-248-02","37.4993","127.0414","1","2022-12-01"
"강남구","역삼2-249-00","37.4961","127.0407","1","2022-12-01"
"강남구","역삼2-249-01","37.4961","127.0407","1","2022-12-01"
"강남구","역삼2-249-02","37.4961","127.0407","1","2022-12-01"
"강남구","역삼2-249-03","37.4961","127.0407","1","2022-12-01"
"강남구","역삼2-250-00","37.4944","127.0421","1","2022-12-01"
"강남구","역삼2-250-01","37.4944","127.0421","1","2022-12-01"
"강남구","역삼2-250-02","37.4944","127.0421","1","2022-12-01"
"강남구","역삼2-250-03","37.4944","127.0421","1","2022-12-01"
"강남구","역삼2-250-04","37.4944","127.0421","1","2022-12-01"
"강남구","역삼2-251-00","37.4954","127.0434","1","2022-12-01"
"강남구","역삼2-251-01","37.4954","127.0434","1","2022-12-01"
"강남구","역삼2-251-02","37.4954","127.0434","1","2022-12-01"
"강남구","역삼2-251-03","37.4954","127.0434","1","2022-12-01"
"강남구","역삼2-251-04","37.4954","127.0434","1","2022-12-01"
"강남구","역삼2-252-00","37.4964","127.0468","1","2022-12-01"
"강남구","역삼2-252-01","37.4964","127.0468","1","2022-12-01"
"강남구","역삼2-252-02","37.4964","127.0468","1","2022-12-01"
"강남구","역삼2-253-00","37.4999","127.0430","1","2022-12-01"
"강남구","역삼2-253-01","37.4999","127.0430","1","2022-12-01"
"강남구","역삼2-253-02","37.4999","127.0430","1","2022-12-01"
"강남구","역삼2-253-03","37.4999","127.0430","1","2022-12-01"
"강남구","역삼2-254-00","37.5005","127.0403","1","2022-12-01"
"강남구","역삼2-254-01","37.5005","127.0403","1","2022-12-01"
"강남구","역삼2-254-02","37.5005","127.0403","1","2022-12-01"
"강남구","역삼2-254-03","37.5005","127.0403","1","2022-12-01"
"강남구","역삼2-254-04","37.5005","127.0403","1","2022-12-01"
"강남구","역삼2-255-00","37.4950","127.0443","1","2022-12-01"
"강남구","역삼2-255-01","37.4950","127.0443","1","2022-12-01"
"강남구","역삼2-255-02","37.4950","127.0443","1","2022-12-01"
"강남구","역삼2-255-03","37.4950","127.0443","1","2022-12-01"
"강남구","역삼2-256-00","37.4958","127.0501","1","2022-12-01"
"강남구","역삼2-256-01","37.4958","127.0501","1","2022-12-01"
"강남구","역삼2-256-02","37.4958","127.0501","1","2022-12-01"
"강남구","역삼2-257-00","37.4946","127.0408","1","2022-12-01"
"강남구","역삼2-257-01","37.4946","127.0408","1","2022-12-01"
"강남구","역삼2-257-02","37.4946","127.0408","1","2022-12-01"
"강남구","역삼2-257-03","37.4946","127.0408","1","2022-12-01"
"강남구","역삼2-257-04","37.4946","127.0408","1","2022-12-01"
"강남구","역삼2-258-00","37.4956","127.0415","1","2022-12-01"
"강남구","역삼2-258-01","37.4956","127.0415","1","2022-12-01"
"강남구","역삼2-258-02","37.4956","127.0415","1","2022-12-01"
"강남구","역삼2-258-03","37.4956","127.0415","1","2022-12-01"
"강남구","역삼2-259-00","37.4977","127.0517","1","2022-12-01"
"강남구","역삼2-259-01","37.4977","127.0517","1","2022-12-01"
"강남구","역삼2-259-02","37.4977","127.0517","1","2022-12-01"
"강남구","역삼2-260-00","37.4985","127.0431","1","2022-12-01"
"강남구","역삼2-260-01","37.4985","127.0431","1","2022-12-01"
"강남구","역삼2-260-02","37.4985","127.0431","1","2022-12-01"
"강남구","역삼2-260-03","37.4985","127.0431","1","2022-12-01"
"강남구","역삼2-260-04","37.4985","127.0431","1","2022-12-01"
"강남구","역삼2-261-00","37.5026","127.0461","1","2022-12-01"
"강남구","역삼2-261-01","37.5026","127.0461","1","2022-12-01"
"강남구","역삼2-261-02","37.5026","127.0461","1","2022-12-01"
"강남구","역삼2-261-03","37.5026","127.0461","1","2022-12-01"
"강남구","역삼2-262-00","37.4985","127.0477","1","2022-12-01"
"강남구","역삼2-263-00","37.5001","127.0406","1","2022-12-01"
"강남구","역삼2-263-01","37.5001","127.0406","1","2022-12-01"
"강남구","역삼2-263-02","37.5001","127.0406","1","2022-12-01"
"강남구","역삼2-263-03","37.5001","127.0406","1","2022-12-01"
"강남구","역삼2-264-00","37.5017","127.0458","1","2022-12-01"
"강남구","역삼2-264-01","37.5017","127.0458","1","2022-12-01"
"강남구","역삼2-264-02","37.5017","127.0458","1","2022-12-01"
"강남구","역삼2-265-00","37.4979","127.0424","1","2022-12-01"
"강남구","역삼2-265-01","37.4979","127.0424","1","2022-12-01"
"강남구","역삼2-265-02","37.4979","127.0424","1","2022-12-01"
"강남구","역삼2-266-00","37.4992","127.0471","1","2022-12-01"
"강남구","역삼2-266-01","37.4992","127.0471","1","2022-12-01"
"강남구","역삼2-266-02","37.4992","127.0471","1","2022-12-01"
"강남구","역삼2-266-03","37.4992","127.0471","1","2022-12-01"
"강남구","역삼2-267-00","37.4957","127.0441","1","2022-12-01"
"강남구","역삼2-267-01","37.4957","127.0441","1","2022-12-01"
"강남구","역삼2-267-02","37.4957","127.0441","1","2022-12-01"
"강남구","역삼2-267-03","37.4957","127.0441","1","2022-12-01"
"강남구","역삼2-267-04","37.4957","127.0441","1","2022-12-01"
"강남구","역삼2-268-00","37.4971","127.0524","1","2022-12-01"
"강남구","역삼2-268-01","37.4971","127.0524","1","2022-12-01"
"강남구","역삼2-268-02","37.4971","127.0524","1","2022-12-01"
"강남구","역삼2-269-00","37.4966","127.0450","1","2022-12-01"
"강남구","역삼2-269-01","37.4966","127.0450","1","2022-12-01"
"강남구","역삼2-269-02","37.4966","127.0450","1","2022-12-01"
"강남구","역삼2-270-00","37.5030","127.0483","1","2022-12-01"
"강남구","역삼2-270-01","37.5030","127.0483","1","2022-12-01"
"강남구","역삼2-271-00","37.5002","127.0490","1","2022-12-01"
"강남구","역삼2-271-01","37.5002","127.0490","1","2022-12-01"
"강남구","역삼2-271-02","37.5002","127.0490","1","2022-12-01"
"강남구","역삼2-272-00","37.5017","127.0454","1","2022-12-01"
"강남구","육교-102-01","37.4870","127.0537","1","2022-12-01"
"강남구","육교-104-01","37.4852","127.0377","1","2022-12-01"
"강남구","육교-104-02","37.4852","127.0377","1","2022-12-01"
"강남구","일원1-101-00","37.4923","127.0837","1","2022-12-01"
"강남구","일원1-102-00","37.4915","127.0878","1","2022-12-01"
"강남구","일원1-102-01","37.4915","127.0878","1","2022-12-01"
"강남구","일원1-102-02","37.4915","127.0878","1","2022-12-01"
"강남구","일원1-103-00","37.4935","127.0871","1","2022-12-01"
"강남구","일원1-104-00","37.4891","127.0818","1","2022-12-01"
"강남구","일원1-105-00","37.4955","127.0857","1","2022-12-01"
"강남구","일원1-106-00","37.4910","127.0810","1","2022-12-01"
"강남구","일원1-106-01","37.4910","127.0810","1","2022-12-01"
"강남구","일원1-106-02","37.4910","127.0810","1","2022-12-01"
"강남구","일원1-201-00","37.4919","127.0823","1","2022-12-01"
"강남구","일원1-201-01","37.4919","127.0823","1","2022-12-01"
"강남구","일원1-201-02","37.4919","127.0823","1","2022-12-01"
"강남구","일원1-201-03","37.4919","127.0823","1","2022-12-01"
"강남구","일원1-201-04","37.4919","127.0823","1","2022-12-01"
"강남구","일원1-202-00","37.4941","127.0822","1","2022-12-01"
"강남구","일원1-202-01","37.4941","127.0822","1","2022-12-01"
"강남구","일원1-202-02","37.4941","127.0822","1","2022-12-01"
"강남구","일원1-202-03","37.4941","127.0822","1","2022-12-01"
"강남구","일원1-203-00","37.4930","127.0841","1","2022-12-01"
"강남구","일원1-203-01","37.4930","127.0841","1","2022-12-01"
"강남구","일원1-203-02","37.4930","127.0841","1","2022-12-01"
"강남구","일원1-203-03","37.4930","127.0841","1","2022-12-01"
"강남구","일원1-204-00","37.4948","127.0843","1","2022-12-01"
"강남구","일원1-204-01","37.4948","127.0843","1","2022-12-01"
"강남구","일원1-204-02","37.4948","127.0843","1","2022-12-01"
"강남구","일원1-204-03","37.4948","127.0843","1","2022-12-01"
"강남구","일원1-205-00","37.4936","127.0862","1","2022-12-01"
"강남구","일원1-205-01","37.4936","127.0862","1","2022-12-01"
"강남구","일원1-205-02","37.4936","127.0862","1","2022-12-01"
"강남구","일원1-205-03","37.4936","127.0862","1","2022-12-01"
"강남구","일원1-206-00","37.4917","127.0871","1","2022-12-01"
"강남구","일원1-206-01","37.4917","127.0871","1","2022-12-01"
"강남구","일원1-206-02","37.4917","127.0871","1","2022-12-01"
"강남구","일원1-206-03","37.4917","127.0871","1","2022-12-01"
"강남구","일원1-207-00","37.4920","127.0866","1","2022-12-01"
"강남구","일원1-207-01","37.4920","127.0866","1","2022-12-01"
"강남구","일원1-207-02","37.4920","127.0866","1","2022-12-01"
"강남구","일원1-207-03","37.4920","127.0866","1","2022-12-01"
"강남구","일원1-207-04","37.4920","127.0866","1","2022-12-01"
"강남구","일원1-208-00","37.4915","127.0857","1","2022-12-01"
"강남구","일원1-208-01","37.4915","127.0857","1","2022-12-01"
"강남구","일원1-208-02","37.4915","127.0857","1","2022-12-01"
"강남구","일원1-208-03","37.4915","127.0857","1","2022-12-01"
"강남구","일원1-209-00","37.4920","127.0845","1","2022-12-01"
"강남구","일원1-209-01","37.4920","127.0845","1","2022-12-01"
"강남구","일원1-209-02","37.4920","127.0845","1","2022-12-01"
"강남구","일원1-210-00","37.4905","127.0852","1","2022-12-01"
"강남구","일원1-211-00","37.4908","127.0832","1","2022-12-01"
"강남구","일원1-212-00","37.4906","127.0818","1","2022-12-01"
"강남구","일원1-212-01","37.4906","127.0818","1","2022-12-01"
"강남구","일원1-212-02","37.4906","127.0818","1","2022-12-01"
"강남구","일원1-212-03","37.4906","127.0818","1","2022-12-01"
"강남구","일원1-213-00","37.4929","127.0817","1","2022-12-01"
"강남구","일원1-213-01","37.4929","127.0817","1","2022-12-01"
"강남구","일원1-214-00","37.4910","127.0876","1","2022-12-01"
"강남구","일원1-214-01","37.4910","127.0876","1","2022-12-01"
"강남구","일원1-214-02","37.4910","127.0876","1","2022-12-01"
"강남구","일원1-214-03","37.4910","127.0876","1","2022-12-01"
"강남구","일원1-215-00","37.4916","127.0832","1","2022-12-01"
"강남구","일원1-216-00","37.4935","127.0882","1","2022-12-01"
"강남구","일원1-216-01","37.4935","127.0882","1","2022-12-01"
"강남구","일원1-216-02","37.4935","127.0882","1","2022-12-01"
"강남구","일원1-216-03","37.4935","127.0882","1","2022-12-01"
"강남구","일원1-217-00","37.4941","127.0855","1","2022-12-01"
"강남구","일원1-217-01","37.4941","127.0855","1","2022-12-01"
"강남구","일원1-217-02","37.4941","127.0855","1","2022-12-01"
"강남구","일원1-217-03","37.4941","127.0855","1","2022-12-01"
"강남구","일원1-217-04","37.4941","127.0855","1","2022-12-01"
"강남구","일원1-218-00","37.4929","127.0867","1","2022-12-01"
"강남구","일원1-218-01","37.4929","127.0867","1","2022-12-01"
"강남구","일원1-218-02","37.4929","127.0867","1","2022-12-01"
"강남구","일원1-218-03","37.4929","127.0867","1","2022-12-01"
"강남구","일원1-219-00","37.4908","127.0842","1","2022-12-01"
"강남구","일원1-219-01","37.4908","127.0842","1","2022-12-01"
"강남구","일원1-219-02","37.4908","127.0842","1","2022-12-01"
"강남구","일원1-219-03","37.4908","127.0842","1","2022-12-01"
"강남구","일원1-220-00","37.4939","127.0842","1","2022-12-01"
"강남구","일원1-220-01","37.4939","127.0842","1","2022-12-01"
"강남구","일원1-220-02","37.4939","127.0842","1","2022-12-01"
"강남구","일원1-220-03","37.4939","127.0842","1","2022-12-01"
"강남구","일원1-221-00","37.4907","127.0883","1","2022-12-01"
"강남구","일원1-221-01","37.4907","127.0883","1","2022-12-01"
"강남구","일원1-221-02","37.4907","127.0883","1","2022-12-01"
"강남구","일원1-221-03","37.4907","127.0883","1","2022-12-01"
"강남구","일원1-222-00","37.4933","127.0873","1","2022-12-01"
"강남구","일원1-222-01","37.4933","127.0873","1","2022-12-01"
"강남구","일원1-222-02","37.4933","127.0873","1","2022-12-01"
"강남구","일원1-222-03","37.4933","127.0873","1","2022-12-01"
"강남구","일원1-223-00","37.4923","127.0881","1","2022-12-01"
"강남구","일원1-224-00","37.4952","127.0855","1","2022-12-01"
"강남구","일원1-224-01","37.4952","127.0855","1","2022-12-01"
"강남구","일원1-224-02","37.4952","127.0855","1","2022-12-01"
"강남구","일원1-224-03","37.4952","127.0855","1","2022-12-01"
"강남구","일원1-225-00","37.4923","127.0831","1","2022-12-01"
"강남구","일원1-225-01","37.4923","127.0831","1","2022-12-01"
"강남구","일원1-225-02","37.4923","127.0831","1","2022-12-01"
"강남구","일원1-225-03","37.4923","127.0831","1","2022-12-01"
"강남구","일원1-225-04","37.4923","127.0831","1","2022-12-01"
"강남구","일원1-226-00","37.4919","127.0882","1","2022-12-01"
"강남구","일원1-226-01","37.4919","127.0882","1","2022-12-01"
"강남구","일원1-226-02","37.4919","127.0882","1","2022-12-01"
"강남구","일원1-227-00","37.4908","127.0837","1","2022-12-01"
"강남구","일원1-227-01","37.4908","127.0837","1","2022-12-01"
"강남구","일원1-227-02","37.4908","127.0837","1","2022-12-01"
"강남구","일원1-227-03","37.4908","127.0837","1","2022-12-01"
"강남구","일원1-227-04","37.4908","127.0837","1","2022-12-01"
"강남구","일원1-228-00","37.4931","127.0859","1","2022-12-01"
"강남구","일원1-228-01","37.4931","127.0859","1","2022-12-01"
"강남구","일원1-228-02","37.4931","127.0859","1","2022-12-01"
"강남구","일원1-229-00","37.4930","127.0857","1","2022-12-01"
"강남구","일원1-230-00","37.4901","127.0831","1","2022-12-01"
"강남구","일원1-231-00","37.4902","127.0855","1","2022-12-01"
"강남구","일원1-231-01","37.4902","127.0855","1","2022-12-01"
"강남구","일원1-231-02","37.4902","127.0855","1","2022-12-01"
"강남구","일원1-231-03","37.4902","127.0855","1","2022-12-01"
"강남구","일원1-232-00","37.4919","127.0829","1","2022-12-01"
"강남구","일원1-232-01","37.4919","127.0829","1","2022-12-01"
"강남구","일원1-232-02","37.4919","127.0829","1","2022-12-01"
"강남구","일원1-233-00","37.4920","127.0860","1","2022-12-01"
"강남구","일원1-233-01","37.4920","127.0860","1","2022-12-01"
"강남구","일원1-233-02","37.4920","127.0860","1","2022-12-01"
"강남구","일원1-234-00","37.4908","127.0813","1","2022-12-01"
"강남구","일원1-234-01","37.4908","127.0813","1","2022-12-01"
"강남구","일원1-234-02","37.4908","127.0813","1","2022-12-01"
"강남구","일원1-234-03","37.4908","127.0813","1","2022-12-01"
"강남구","일원1-235-00","37.4925","127.0855","1","2022-12-01"
"강남구","일원1-235-01","37.4925","127.0855","1","2022-12-01"
"강남구","일원1-235-02","37.4925","127.0855","1","2022-12-01"
"강남구","일원1-235-03","37.4925","127.0855","1","2022-12-01"
"강남구","일원1-235-04","37.4925","127.0855","1","2022-12-01"
"강남구","일원1-236-00","37.4896","127.0823","1","2022-12-01"
"강남구","일원1-236-01","37.4896","127.0823","1","2022-12-01"
"강남구","일원1-236-02","37.4896","127.0823","1","2022-12-01"
"강남구","일원1-236-03","37.4896","127.0823","1","2022-12-01"
"강남구","일원1-237-00","37.4945","127.0835","1","2022-12-01"
"강남구","일원1-237-01","37.4945","127.0835","1","2022-12-01"
"강남구","일원1-237-02","37.4945","127.0835","1","2022-12-01"
"강남구","일원1-237-03","37.4945","127.0835","1","2022-12-01"
"강남구","일원1-238-00","37.4955","127.0858","1","2022-12-01"
"강남구","일원1-238-01","37.4955","127.0858","1","2022-12-01"
"강남구","일원1-238-02","37.4955","127.0858","1","2022-12-01"
"강남구","일원1-239-00","37.4911","127.0846","1","2022-12-01"
"강남구","일원1-239-01","37.4911","127.0846","1","2022-12-01"
"강남구","일원1-239-02","37.4911","127.0846","1","2022-12-01"
"강남구","일원1-239-03","37.4911","127.0846","1","2022-12-01"
"강남구","일원1-239-04","37.4911","127.0846","1","2022-12-01"
"강남구","일원1-240-00","37.4934","127.0851","1","2022-12-01"
"강남구","일원1-240-01","37.4934","127.0851","1","2022-12-01"
"강남구","일원1-240-02","37.4934","127.0851","1","2022-12-01"
"강남구","일원1-240-03","37.4934","127.0851","1","2022-12-01"
"강남구","일원1-241-00","37.4930","127.0822","1","2022-12-01"
"강남구","일원1-241-01","37.4930","127.0822","1","2022-12-01"
"강남구","일원1-241-02","37.4930","127.0822","1","2022-12-01"
"강남구","일원1-241-03","37.4930","127.0822","1","2022-12-01"
"강남구","일원1-242-00","37.4933","127.0820","1","2022-12-01"
"강남구","일원1-242-01","37.4933","127.0820","1","2022-12-01"
"강남구","일원1-242-02","37.4933","127.0820","1","2022-12-01"
"강남구","일원1-243-00","37.4913","127.0824","1","2022-12-01"
"강남구","일원1-243-01","37.4913","127.0824","1","2022-12-01"
"강남구","일원1-243-02","37.4913","127.0824","1","2022-12-01"
"강남구","일원1-243-03","37.4913","127.0824","1","2022-12-01"
"강남구","일원1-243-04","37.4913","127.0824","1","2022-12-01"
"강남구","일원1-244-00","37.4891","127.0820","1","2022-12-01"
"강남구","일원1-244-01","37.4891","127.0820","1","2022-12-01"
"강남구","일원1-244-02","37.4891","127.0820","1","2022-12-01"
"강남구","일원1-244-03","37.4891","127.0820","1","2022-12-01"
"강남구","일원1-245-00","37.4896","127.0833","1","2022-12-01"
"강남구","일원1-245-01","37.4896","127.0833","1","2022-12-01"
"강남구","일원1-245-02","37.4896","127.0833","1","2022-12-01"
"강남구","일원1-245-03","37.4896","127.0833","1","2022-12-01"
"강남구","일원1-246-00","37.4912","127.0855","1","2022-12-01"
"강남구","일원1-246-01","37.4912","127.0855","1","2022-12-01"
"강남구","일원1-246-02","37.4912","127.0855","1","2022-12-01"
"강남구","일원1-246-03","37.4912","127.0855","1","2022-12-01"
"강남구","일원1-246-04","37.4912","127.0855","1","2022-12-01"
"강남구","일원1-247-00","37.4921","127.0841","1","2022-12-01"
"강남구","일원1-247-01","37.4921","127.0841","1","2022-12-01"
"강남구","일원1-247-02","37.4921","127.0841","1","2022-12-01"
"강남구","일원1-247-03","37.4921","127.0841","1","2022-12-01"
"강남구","일원1-248-00","37.4937","127.0801","1","2022-12-01"
"강남구","일원1-248-01","37.4937","127.0801","1","2022-12-01"
"강남구","일원1-248-02","37.4937","127.0801","1","2022-12-01"
"강남구","일원1-249-00","37.4942","127.0835","1","2022-12-01"
"강남구","일원1-249-01","37.4942","127.0835","1","2022-12-01"
"강남구","일원1-249-02","37.4942","127.0835","1","2022-12-01"
"강남구","일원1-250-00","37.4937","127.0851","1","2022-12-01"
"강남구","일원1-250-01","37.4937","127.0851","1","2022-12-01"
"강남구","일원1-250-02","37.4937","127.0851","1","2022-12-01"
"강남구","일원1-251-00","37.4909","127.0881","1","2022-12-01"
"강남구","일원1-251-01","37.4909","127.0881","1","2022-12-01"
"강남구","일원1-251-02","37.4909","127.0881","1","2022-12-01"
"강남구","일원1-251-03","37.4909","127.0881","1","2022-12-01"
"강남구","일원1-252-00","37.4907","127.0861","1","2022-12-01"
"강남구","일원1-252-01","37.4907","127.0861","1","2022-12-01"
"강남구","일원1-252-02","37.4907","127.0861","1","2022-12-01"
"강남구","일원1-252-03","37.4907","127.0861","1","2022-12-01"
"강남구","일원1-253-00","37.4915","127.0853","1","2022-12-01"
"강남구","일원1-253-01","37.4915","127.0853","1","2022-12-01"
"강남구","일원1-253-02","37.4915","127.0853","1","2022-12-01"
"강남구","일원1-253-03","37.4915","127.0853","1","2022-12-01"
"강남구","일원1-254-00","37.4913","127.0834","1","2022-12-01"
"강남구","일원1-254-01","37.4913","127.0834","1","2022-12-01"
"강남구","일원1-254-02","37.4913","127.0834","1","2022-12-01"
"강남구","일원1-255-00","37.4908","127.0852","1","2022-12-01"
"강남구","일원1-255-01","37.4908","127.0852","1","2022-12-01"
"강남구","일원1-255-02","37.4908","127.0852","1","2022-12-01"
"강남구","일원1-256-00","37.4916","127.0838","1","2022-12-01"
"강남구","일원1-256-01","37.4916","127.0838","1","2022-12-01"
"강남구","일원1-256-02","37.4916","127.0838","1","2022-12-01"
"강남구","일원1-257-00","37.4940","127.0868","1","2022-12-01"
"강남구","일원1-257-01","37.4940","127.0868","1","2022-12-01"
"강남구","일원1-257-02","37.4940","127.0868","1","2022-12-01"
"강남구","일원1-258-00","37.4949","127.0846","1","2022-12-01"
"강남구","일원1-258-01","37.4949","127.0846","1","2022-12-01"
"강남구","일원1-258-02","37.4949","127.0846","1","2022-12-01"
"강남구","일원2-102-00","37.4925","127.0764","1","2022-12-01"
"강남구","일원2-102-01","37.4949","127.0784","1","2022-12-01"
"강남구","일원2-102-02","37.4925","127.0764","1","2022-12-01"
"강남구","일원2-103-00","37.4949","127.0784","1","2022-12-01"
"강남구","일원2-103-01","37.4949","127.0784","1","2022-12-01"
"강남구","일원2-104-00","37.4946","127.0823","1","2022-12-01"
"강남구","일원2-105-00","37.4981","127.0745","1","2022-12-01"
"강남구","일원2-105-01","37.4981","127.0745","1","2022-12-01"
"강남구","일원2-105-02","37.4981","127.0745","1","2022-12-01"
"강남구","일원2-106-00","37.4988","127.0770","1","2022-12-01"
"강남구","일원2-107-00","37.4956","127.0778","1","2022-12-01"
"강남구","일원2-108-00","37.4905","127.0773","1","2022-12-01"
"강남구","일원2-109-00","37.4898","127.0782","1","2022-12-01"
"강남구","일원2-201-00","37.4957","127.0783","1","2022-12-01"
"강남구","일원2-201-01","37.4957","127.0783","1","2022-12-01"
"강남구","일원2-201-02","37.4957","127.0783","1","2022-12-01"
"강남구","일원2-201-03","37.4957","127.0783","1","2022-12-01"
"강남구","일원2-202-00","37.4939","127.0801","1","2022-12-01"
"강남구","일원2-202-01","37.4939","127.0801","1","2022-12-01"
"강남구","일원2-202-02","37.4939","127.0801","1","2022-12-01"
"강남구","일원2-203-00","37.4946","127.0825","1","2022-12-01"
"강남구","일원2-203-01","37.4946","127.0825","1","2022-12-01"
"강남구","일원2-203-02","37.4946","127.0825","1","2022-12-01"
"강남구","일원2-204-00","37.4961","127.0755","1","2022-12-01"
"강남구","일원2-204-01","37.4961","127.0755","1","2022-12-01"
"강남구","일원2-204-02","37.4961","127.0755","1","2022-12-01"
"강남구","일원2-205-00","37.4957","127.0778","1","2022-12-01"
"강남구","일원2-205-01","37.4957","127.0778","1","2022-12-01"
